X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,Y
25651,190000,2,1,1,43,-2,-2,-2,-2,-2,-2,1675,4873,3468,27395,0,148120,4873,3472,27403,0,148120,6546,0
25652,210000,2,1,2,38,0,0,0,0,0,0,13744,14565,13173,13258,8155,2838,5000,3397,3000,2000,2300,5230,0
25653,20000,2,2,1,43,0,0,0,0,0,0,16510,17770,16432,16174,16499,12882,1558,1286,1204,529,467,544,1
25654,200000,2,1,1,36,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
25655,160000,2,1,2,29,-2,-2,-2,-2,-2,-2,0,368,0,850,763,0,368,0,850,763,0,1381,0
25656,220000,2,2,2,30,0,0,0,0,0,2,152514,150742,142633,137337,144570,140881,7149,8000,5000,10800,0,5600,0
25657,230000,2,1,2,31,-1,-1,-1,-1,-1,-1,2274,7398,5537,1247,0,1000,7398,5537,1259,0,1000,4134,0
25658,290000,2,1,2,32,-2,-2,-2,-2,-2,-2,1485,299,0,0,440,0,299,0,0,440,0,0,0
25659,360000,2,1,2,33,0,0,0,0,0,0,20376,17726,18797,15816,16112,10793,1500,2016,1095,1024,350,1323,0
25660,160000,2,2,1,33,0,-1,-1,-1,0,0,9765,2836,824,948,632,316,2836,824,948,0,0,316,0
25661,240000,2,2,1,34,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
25662,260000,2,2,1,35,-2,-2,-2,-2,-2,-2,4539,10417,7364,8144,8422,7740,10417,7364,8144,8422,7740,26318,0
25663,100000,2,2,1,34,0,0,0,0,0,0,14815,10108,8022,9733,17284,8540,2010,1149,3094,1003,1004,406,0
25664,70000,2,3,1,42,0,0,0,0,0,0,22068,30307,30570,31367,32163,32975,29500,2000,2000,2000,2000,1780,0
25665,170000,2,2,2,25,0,0,2,0,0,0,57198,59379,28679,29215,19415,19531,3200,2000,3000,10000,2000,0,0
25666,40000,2,2,2,26,-1,0,0,0,-1,0,28991,24391,13600,0,44024,18697,1300,1000,0,22373,680,10000,0
25667,80000,2,2,1,47,0,0,0,0,0,0,78849,27733,28009,28977,28756,28962,1433,1489,1457,1016,1046,1211,0
25668,30000,2,1,2,25,0,0,0,0,0,0,29668,28732,29752,28627,29467,29634,1500,1505,1500,2200,2300,3000,0
25669,140000,2,1,2,25,1,-2,-2,-1,-1,-1,-74,-770,-1466,522,142,-554,0,0,3000,0,0,0,1
25670,230000,2,2,1,27,0,0,0,0,0,0,24739,19712,18175,12109,11616,10134,2000,1928,1014,1000,203,34096,0
25671,200000,2,2,1,39,0,0,0,0,0,0,35465,36480,37893,39266,40120,40961,1600,2000,2000,1500,1479,1504,0
25672,400000,2,1,1,35,-2,-2,-2,-2,-2,-2,4689,10043,17883,9322,15693,5588,10097,18057,9368,15771,5616,10173,0
25673,170000,2,2,1,38,0,0,0,0,0,2,136768,133840,138172,140265,112529,110318,5000,6800,6500,8300,0,4200,0
25674,270000,2,3,1,43,-1,-1,-2,-1,-1,0,2769,0,0,1074,3292,2106,0,0,1074,3292,0,508,0
25675,30000,2,2,1,39,-1,-1,-1,-1,-1,-1,4042,5060,2300,0,780,0,5327,2300,0,780,0,0,0
25676,200000,2,2,2,46,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,600,0
25677,280000,2,1,2,31,2,-1,-1,-2,-2,-2,103,168,0,0,0,0,168,0,0,0,0,0,0
25678,420000,2,2,2,32,0,0,0,0,0,0,476396,470185,481811,473498,368338,348300,16007,19031,17014,12121,20014,11014,0
25679,30000,2,3,1,43,2,0,0,0,0,0,30346,29885,20453,16076,15844,15785,1702,1531,1544,702,724,557,1
25680,180000,2,2,1,41,0,0,0,0,0,0,110856,99925,102359,96462,96846,95549,5000,5024,4300,3500,4000,4000,0
25681,290000,2,2,1,31,0,0,0,0,0,0,284583,274119,275169,189354,193163,197303,10000,10490,6620,6700,7000,7150,0
25682,20000,2,2,2,32,0,0,0,2,0,0,11389,12389,15175,14634,30772,17135,1500,3000,0,1000,2000,1000,0
25683,500000,2,3,1,38,-2,-2,-2,-2,-2,-2,-40,-40,-40,-40,7980,20603,0,0,0,8020,20706,36759,0
25684,340000,2,2,1,42,0,0,0,0,0,0,226644,225033,219702,132852,124168,119568,8000,9222,5000,4500,4500,3834,0
25685,270000,2,2,1,39,0,0,0,0,0,0,85827,87664,90515,91903,93864,96118,3000,4000,3403,3200,3479,4000,0
25686,150000,2,3,1,41,1,-1,0,0,-2,-2,-1203,49909,46824,-2176,143824,151500,51772,2300,2176,146000,9500,0,0
25687,40000,2,2,2,33,-1,-1,-1,2,-1,-1,1860,1979,4167,1979,1979,1979,2279,4167,0,1979,1979,1775,0
25688,360000,2,1,2,34,-2,-2,-2,-2,-2,-2,6276,16062,8539,8665,2132,745,16142,8630,8710,2142,748,3030,0
25689,500000,2,2,1,34,0,0,0,0,0,0,144774,130097,134810,145182,141062,135358,20053,19000,15000,10040,15000,20000,0
25690,280000,2,2,2,47,-2,-2,-1,0,0,0,12477,13915,67119,53044,66668,61466,13987,69805,1711,26743,10057,54318,0
25691,50000,2,2,2,43,0,0,0,0,0,0,43051,43729,27008,28324,8044,8414,1500,1500,1800,500,500,500,0
25692,330000,2,1,2,42,-2,-2,-2,-2,-2,-2,565,20650,15360,0,12923,1816,20650,15360,0,12923,1816,17050,1
25693,360000,2,3,2,46,-1,-1,-1,-1,-1,-1,15219,26544,36301,45883,16789,6159,26796,36582,46112,16873,6190,22167,0
25694,340000,2,3,1,40,0,0,0,0,0,0,194380,183139,179156,170491,158370,151685,7000,9000,9000,7000,6000,5400,0
25695,500000,2,1,2,26,-1,-1,-1,-1,-1,0,1419,1293,1111,1175,3162,1638,1293,1111,1175,3162,33,2000,0
25696,270000,2,1,2,34,0,0,2,0,0,0,67544,54523,18865,44908,19508,15860,4025,5,34000,0,0,0,0
25697,120000,2,3,1,40,0,0,0,0,0,0,102400,108300,108538,94833,49078,40643,7500,5000,4121,2000,2000,2000,0
25698,140000,2,2,1,39,-1,-1,-1,-1,-1,-1,567,1498,1139,380,2340,837,1498,1139,380,2340,837,380,0
25699,200000,2,2,2,27,-1,-1,-1,-1,-1,-1,6369,5830,7254,7164,4576,5792,5830,7254,7164,4675,5792,5196,0
25700,50000,2,3,1,45,0,0,0,0,0,0,20080,18866,21549,26163,26684,27753,1317,3000,5000,956,1500,3000,0
25701,220000,2,1,2,28,0,0,0,0,0,0,55477,44109,32978,30415,28038,25669,3000,5000,13500,14000,13500,13500,0
25702,80000,2,1,2,43,0,0,0,-2,-1,-1,80958,77783,-478,-1739,1261,1261,1556,0,0,4261,1261,540,0
25703,200000,2,3,0,45,-2,-2,-2,-2,-2,-2,399,2430,0,399,1396,0,2430,0,399,1396,0,0,0
25704,20000,2,1,2,29,1,-1,-1,-1,-1,-1,0,2494,3967,1364,600,0,2494,3967,1370,600,0,0,0
25705,260000,2,1,2,29,2,2,-1,-1,-1,0,792,396,396,396,792,396,0,396,396,792,0,396,1
25706,430000,2,1,2,29,0,0,0,0,0,0,111409,114071,116749,118319,121351,125225,6000,6000,5000,5000,6000,5000,0
25707,360000,2,1,1,39,-1,-1,-1,-1,-1,-1,21421,31104,17918,19259,26924,19049,31110,17918,19459,26924,19049,7648,0
25708,500000,2,1,2,30,-1,-1,-1,-1,0,0,16558,10998,4405,9274,10642,11986,11075,4405,9274,4000,5000,53918,0
25709,50000,2,3,1,45,1,2,0,0,0,0,49768,47191,49422,49586,30023,28373,0,3000,1500,5000,2000,2000,0
25710,50000,2,2,1,47,0,0,0,0,0,0,46170,47155,48052,49491,28618,29217,1755,2000,2295,1000,1048,1058,0
25711,360000,2,1,2,35,-2,-2,-2,-2,-2,-2,-3,-3,-3,-3,-3,597,0,0,0,0,600,590,0
25712,10000,2,3,2,36,-1,0,0,0,0,0,3671,4945,6157,7172,8048,8318,1500,1300,1124,1000,400,500,0
25713,220000,2,1,2,32,1,-1,-1,-1,0,-1,0,4048,4925,12554,1036,522,4048,4925,12606,0,572,7656,0
25714,110000,2,2,2,33,0,0,0,0,0,0,103195,102713,103034,103112,94403,96072,5200,3804,4500,3400,3500,7700,1
25715,290000,2,2,2,34,0,0,0,0,0,0,284150,288493,295333,285867,240773,242655,12000,12500,11000,8000,9300,9000,0
25716,110000,2,2,1,35,0,0,0,0,0,0,28969,29568,30379,84257,84762,86139,1500,1706,55000,3200,3300,3300,0
25717,120000,2,2,2,40,1,-2,-2,-2,-2,-2,-200,-200,-200,-200,0,8360,0,0,0,200,8360,0,0
25718,140000,2,2,1,46,0,0,0,0,0,0,82497,83206,85862,86676,88948,54312,2978,3997,3140,3707,2104,1946,0
25719,500000,2,2,1,38,0,0,0,0,0,0,242546,184601,189136,172674,20253,29576,7000,8000,9000,791,10000,7000,0
25720,360000,2,1,1,45,-2,-2,-2,-2,-2,-2,3401,2655,1064,530,822,2222,2655,1064,530,822,2222,788,0
25721,280000,2,2,1,44,0,0,-1,-1,-2,-2,390,0,780,0,0,0,0,780,0,0,0,0,1
25722,220000,2,2,2,38,-1,-1,-1,-1,-1,-1,22145,5529,4688,1621,8522,4149,5575,4716,1632,8559,4164,10626,1
25723,210000,2,2,1,30,0,0,0,0,0,0,158805,159093,153056,140518,70901,72539,5404,6230,5696,2328,2567,2531,0
25724,170000,2,1,2,38,-1,-1,-1,-1,-2,-2,822,-3,1243,0,0,0,0,1246,0,0,0,0,0
25725,50000,2,1,2,23,0,0,0,0,0,0,15213,16253,17289,18396,19089,19629,1300,1300,1400,1000,1000,1043,0
25726,300000,2,1,1,34,2,0,0,2,0,0,74917,70878,68463,52987,46867,16335,3028,4560,78,3171,5015,5047,1
25727,160000,2,1,2,30,-2,-2,-2,-2,-1,-1,2000,1000,1000,1000,12234,11960,1000,1000,1000,12234,1200,65157,1
25728,320000,2,2,2,26,1,3,2,2,2,0,303926,305625,299382,316898,310361,312581,8100,0,24100,0,11700,12000,1
25729,280000,2,3,1,37,0,0,0,0,0,0,199046,184586,185067,177878,140710,81033,8200,7500,9000,6500,5000,2000,0
25730,290000,2,1,2,31,0,0,0,0,0,0,41879,42882,43992,45061,46998,51046,2000,2100,2100,3000,5000,2050,0
25731,20000,2,3,2,41,0,0,2,0,0,0,19080,20303,19302,19897,19895,20313,3000,0,1311,699,725,711,0
25732,80000,2,3,1,37,0,0,-2,-2,-2,-1,47751,-215,855086,632,632,124542,215,1024516,632,632,124542,14770,0
25733,200000,2,3,1,47,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
25734,270000,2,1,2,29,-2,-2,-2,-2,-2,-2,990,5850,0,0,0,0,5850,0,0,0,0,0,0
25735,200000,2,1,1,46,-1,-1,-1,-1,-1,-1,10687,18021,3275,5430,6683,7790,18031,3275,5430,6871,7790,8901,0
25736,130000,2,2,1,39,0,0,0,0,0,0,125816,125804,124030,119966,89588,91178,7166,7501,6621,3501,3501,3612,0
25737,30000,2,2,2,35,2,2,0,0,0,0,25368,24662,26001,27012,27241,27812,0,1739,1750,975,1010,3226,1
25738,60000,2,2,1,29,-1,-1,-1,-1,-1,-1,1033,2076,26,3742,3352,3570,2081,26,4822,3352,3570,1799,0
25739,180000,2,1,2,34,0,0,0,0,0,2,85129,88701,91356,94820,100740,99015,5000,5000,5000,7500,0,6000,1
25740,90000,2,2,1,45,2,2,2,2,2,2,45820,46770,45741,48729,49628,50680,2000,0,3755,2000,2000,2100,1
25741,430000,2,1,1,43,0,-1,-1,-1,-1,-1,30000,28490,33490,30636,30240,0,28647,35000,30636,30241,0,179,0
25742,30000,2,2,1,37,3,3,3,2,0,0,27672,28911,29163,28380,28636,30290,2000,1000,0,1000,2100,1500,1
25743,190000,2,2,2,40,0,0,0,0,0,0,182923,183436,162537,157497,155297,153594,8059,7741,7201,4815,4927,5380,1
25744,240000,2,1,2,31,2,0,0,0,0,0,179483,183151,185490,189351,193115,197445,8151,6790,6951,6915,7445,7248,1
25745,240000,2,1,1,33,-1,-1,-2,-2,-2,-2,2193,0,0,0,2500,0,0,0,0,2500,0,880,0
25746,240000,2,2,1,38,0,0,2,0,0,2,32981,47320,46392,51652,54969,42373,15000,0,6000,4059,14,10022,0
25747,160000,2,2,1,41,1,-1,-1,-1,-1,-1,0,1496,1496,1496,1496,1496,1496,1496,1496,1496,1496,1496,0
25748,110000,2,2,1,28,0,0,2,0,0,0,96131,106932,103381,75794,76947,79105,14000,27,4000,3000,3000,10000,0
25749,360000,2,1,2,30,-1,-1,-1,0,0,0,13861,7795,4489,10218,6509,15156,7884,4808,10044,4006,10046,12087,0
25750,130000,2,3,1,43,0,0,0,0,0,0,126965,130067,129385,96775,98071,97743,6739,5540,4403,3814,3562,4021,1
25751,30000,2,2,1,38,0,0,2,0,0,2,2433,4772,2897,3236,3575,1764,4000,0,2000,2000,0,1900,1
25752,370000,2,1,2,30,-1,-1,-1,-1,0,0,17004,19254,342,18295,14386,11961,19254,432,19584,0,0,1569,0
25753,120000,2,3,2,31,1,2,0,0,0,0,122806,119325,112976,63658,38495,38226,15,3500,2000,1500,1500,5000,0
25754,100000,2,2,2,31,1,-2,-1,-1,-1,-2,0,0,680,837,0,0,0,680,837,0,0,0,0
25755,80000,2,5,2,33,-2,-2,-1,0,0,0,5833,0,15728,9265,10400,0,0,15728,1500,1400,0,0,0
25756,120000,2,2,1,30,0,0,0,0,0,0,101596,102860,104694,103058,71095,47379,3706,5502,4204,3017,2005,1702,0
25757,290000,2,2,1,33,0,0,0,0,0,0,149495,117275,110481,107735,100195,84268,3721,3700,4005,4000,3000,2928,0
25758,150000,2,3,2,35,0,0,0,0,0,0,145063,134701,133145,120821,107280,105510,5000,5000,4030,4000,4000,4000,0
25759,270000,2,2,1,28,0,0,0,0,0,0,322249,298700,308133,263516,94062,92618,10000,13000,12000,5000,4000,5000,0
25760,20000,2,2,2,29,0,0,0,0,0,0,17648,13580,14204,15345,17764,20049,3000,5007,3000,3000,3000,3000,0
25761,360000,2,1,1,31,-2,-1,-1,-2,-2,-2,-4,434,0,0,0,0,438,0,0,0,0,0,1
25762,320000,2,1,2,30,-2,-2,-2,-2,-2,-2,633,8226,12664,1316,326,598,8226,12850,1316,326,598,8615,0
25763,260000,2,1,1,31,0,0,-1,0,0,0,33142,34048,55117,57782,184810,171006,2000,56714,4100,160000,7000,7000,0
25764,320000,2,1,1,38,2,2,-2,-2,-2,-2,2500,0,0,0,0,0,0,0,0,0,0,0,1
25765,360000,2,1,2,32,0,0,0,0,0,0,272112,272444,256974,241226,241673,233157,10130,12649,8916,7725,8900,6956,0
25766,190000,2,1,2,40,-1,-1,-1,-1,-1,-1,991,991,991,666,991,1316,991,991,666,991,1316,816,0
25767,330000,2,1,1,31,0,0,0,0,0,0,132514,137347,391478,142842,143257,144783,10000,65042,12000,5000,6000,6000,0
25768,90000,2,2,1,33,0,0,0,2,0,0,27180,26772,70398,56266,47804,44230,1405,56388,112,1779,1786,5414,1
25769,240000,2,1,1,41,0,0,0,2,3,3,102488,105785,109082,119221,118144,118029,6500,6500,13500,2300,2002,0,0
25770,280000,2,1,2,30,-1,-1,-1,-1,-1,-1,8010,-11,25351,17900,3529,892,3375,25362,18684,3529,892,958,0
25771,360000,2,1,2,31,-2,-2,-2,-2,-2,-2,19847,15979,6450,13166,23964,5470,16059,6482,13242,24011,5497,5415,0
25772,350000,2,1,1,33,0,-1,-1,-1,-1,-1,82964,68532,17926,17966,30741,31088,68940,18018,18058,30897,31244,88461,1
25773,420000,2,2,1,33,0,0,0,0,0,0,52018,60519,67083,69424,63523,60630,10000,10083,10094,10000,2500,5000,0
25774,280000,2,2,2,42,0,0,0,0,0,0,272190,266459,228907,234179,180684,184319,9910,9000,9329,7000,6511,5500,0
25775,70000,2,2,1,44,0,0,0,0,0,0,79346,75146,76717,70281,30343,29782,2794,2888,26850,1047,1088,996,0
25776,140000,2,1,2,32,0,0,0,0,0,0,131540,135062,138303,67695,69068,70512,5701,6302,3000,2500,2555,3000,0
25777,60000,2,2,2,31,0,0,0,0,0,0,57092,58173,59626,55775,28187,28978,3000,3400,2300,1200,1200,1500,0
25778,110000,2,2,1,33,0,0,2,2,2,2,84880,90834,92696,93794,91392,97029,8300,4200,3500,0,7300,3800,0
25779,300000,2,2,1,46,1,-2,-1,0,-1,-1,0,0,194,1375,13970,1672,0,194,1181,14039,1679,4156,0
25780,80000,2,3,2,41,0,0,0,0,0,0,78069,54955,27911,11687,11926,11926,1576,1589,1000,239,0,1696,0
25781,200000,2,2,1,32,0,0,-2,-2,-2,-2,10701,0,0,0,0,0,0,0,0,0,0,0,0
25782,450000,2,2,2,42,-1,-1,-1,-1,0,-1,182,885,1099,2998,2757,623,889,1104,2999,68,626,688,0
25783,140000,2,3,2,43,0,0,0,0,0,0,141036,141558,132406,120046,92820,90525,4504,6213,5423,3400,4000,4000,0
25784,150000,2,1,2,37,-1,-1,-1,-1,0,0,20224,24837,4159,15089,2233,0,24840,4159,17589,0,0,500,0
25785,80000,2,2,1,31,0,0,0,0,0,0,115293,75861,32282,32869,31988,48431,2006,2000,1520,888,16696,1700,0
25786,200000,2,2,1,35,-2,-2,-2,-2,-2,-2,3023,3965,6843,1320,5983,1922,3965,6880,1320,5983,1922,12652,0
25787,360000,2,2,1,44,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
25788,160000,2,2,1,37,0,0,2,0,0,0,45966,48783,47681,46039,47197,46683,3900,0,1742,1900,1703,3612,0
25789,200000,2,1,2,33,-2,-2,-2,-2,-2,-2,9099,3771,664,0,641,5506,3775,664,0,641,5506,1847,0
25790,150000,2,1,1,35,-1,-1,-1,-2,-1,-1,3003,2688,3125,9643,4383,2225,2698,3137,9643,4395,2229,3041,0
25791,50000,2,2,2,38,-1,-1,-1,-1,-1,-1,390,390,390,390,390,390,390,390,390,390,390,390,0
25792,360000,2,2,1,45,0,0,0,0,0,0,222505,199464,182886,109556,111286,90580,8000,7565,4100,4027,3445,2000,0
25793,500000,2,1,1,32,-1,-1,-1,-1,0,0,93174,45860,28362,41489,44158,37880,45979,28435,41503,31748,25449,22999,0
25794,220000,2,1,1,31,0,0,0,0,0,0,218796,178554,126132,120827,119823,119460,5539,7449,3005,2400,21577,10000,0
25795,220000,2,2,2,37,-2,-2,-2,-2,-2,-2,2662,1918,4626,5602,769,5595,1918,4626,5602,769,5595,2538,0
25796,80000,2,2,1,45,0,0,0,0,0,0,77995,79552,81392,80966,79295,81142,2855,3130,3107,2847,3134,3072,0
25797,200000,2,2,2,38,-2,-2,-2,-2,-2,-2,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,0
25798,100000,2,1,2,38,2,2,2,2,2,2,37566,37160,39750,40298,40835,41529,500,3500,1500,1500,1500,2000,1
25799,260000,2,1,1,32,-2,-2,-2,-2,-2,-2,0,0,0,0,0,1150,0,0,0,0,1150,0,1
25800,300000,2,5,2,37,-2,-2,-1,-1,0,0,-1244,3751,54478,10424,13762,11428,6425,54478,10424,3762,229,1423,0
25801,160000,2,3,1,44,-2,-2,-2,-2,-2,-2,390,0,780,0,0,0,0,780,0,0,0,3072,0
25802,50000,2,2,2,35,0,0,-1,0,0,0,50521,50466,49821,43945,29669,28469,1649,51869,1884,1023,1173,1193,0
25803,150000,2,3,2,38,0,0,-1,2,2,2,3060,0,530,530,1696,1166,150,530,0,1166,0,0,0
25804,70000,2,1,2,27,0,0,2,0,0,0,72227,68097,65636,66114,66142,68380,6000,0,3000,2500,4100,4100,0
25805,80000,2,2,2,27,0,0,0,0,2,0,66203,67995,70489,74146,72375,70811,3500,4200,5500,0,2500,8652,0
25806,100000,2,1,2,28,-2,-2,-2,-2,-2,-2,-177,-207,1050,0,0,0,0,1257,0,0,0,0,0
25807,150000,2,2,2,30,0,0,0,0,0,0,69955,59380,57431,52754,52430,41770,1873,1897,1552,1649,2005,11064,0
25808,340000,2,2,3,35,-2,-2,-2,-2,-2,-1,132,132,132,132,132,112847,132,132,132,132,112847,5005,0
25809,210000,2,3,1,39,1,2,2,2,0,0,26624,25903,28719,27964,28364,28855,0,3550,0,1164,1100,1118,0
25810,240000,2,1,2,28,-2,-2,-2,-2,-1,0,5623,181,1133,0,39344,40264,181,1133,0,39344,1500,1540,0
25811,250000,2,1,2,35,-1,-1,0,0,0,0,964,69000,63462,45710,43537,38367,69032,2138,1566,1582,1318,1630,0
25812,200000,2,1,1,38,-2,-2,-2,-2,-2,-2,15099,6370,5991,7298,9225,4072,6370,5991,7298,2105,10249,0,0
25813,50000,2,1,1,36,0,0,0,2,0,0,47317,49212,49243,5112,48455,48456,3000,5450,0,45554,2100,1900,0
25814,450000,2,1,2,35,-1,-1,-1,-1,-1,-1,7256,812,17563,12483,26081,22985,816,17651,12554,26212,23114,2512,0
25815,200000,2,1,1,38,0,0,0,0,0,0,13311,10781,9592,9585,8177,7136,1711,1411,2531,5007,507,506,0
25816,350000,2,2,1,47,0,0,0,0,0,0,97500,84202,82933,80501,79038,80694,3010,2970,2886,2824,2925,2987,1
25817,200000,2,1,2,45,-1,-1,-1,-2,-2,-2,2377,221,0,0,0,0,221,0,0,0,0,0,0
25818,530000,2,2,1,44,0,0,0,0,0,0,562326,532374,537543,541019,468571,478034,20010,25022,21003,18003,20000,20004,1
25819,60000,2,3,1,45,0,0,0,0,0,0,62396,36034,30534,28442,24544,24998,1500,1500,1404,1100,1000,1000,0
25820,280000,2,1,2,30,-2,-2,-2,-2,-2,-2,2946,3326,132,-20,-20,680,3326,150,0,0,700,0,0
25821,210000,2,1,1,34,0,0,0,0,0,0,157907,201324,207222,209189,106090,108300,50000,10646,8601,3601,3719,3300,0
25822,210000,2,1,2,34,1,2,2,-1,-1,-2,3824,2045,0,322,150,546,0,0,322,150,546,0,1
25823,420000,2,2,1,46,0,0,0,0,0,0,254275,249677,232028,233055,191518,192313,10004,11020,10238,10022,7000,6000,0
25824,80000,2,2,2,45,-1,-1,-1,-1,0,-1,2574,390,3889,780,390,390,390,3889,780,0,390,390,0
25825,170000,2,1,1,31,0,0,-2,-2,-2,-2,6832,0,0,0,0,0,0,0,0,0,0,0,0
25826,80000,2,2,2,35,0,0,0,-1,-1,-1,48725,53095,56858,4849,4849,4849,10000,10000,4849,4849,4849,4849,0
25827,510000,2,2,1,38,0,0,0,0,0,0,95589,35224,37361,39437,40292,41153,2000,2700,2700,1500,1500,10000,0
25828,110000,2,2,1,31,0,0,0,0,0,0,109814,110215,40084,41101,41834,42874,4665,1670,1977,2000,2000,2000,0
25829,10000,2,2,2,31,0,0,0,-2,-2,-2,10154,10400,0,0,0,0,1400,0,0,0,0,0,1
25830,300000,2,1,2,32,-2,-2,-2,-2,-2,-2,-3,-3,-3,329,0,0,0,0,332,0,0,0,0
25831,60000,2,2,1,32,1,2,0,0,0,0,61291,57946,59534,60615,30592,28656,0,3120,3050,1136,1200,1206,1
25832,200000,2,2,2,33,0,0,0,0,0,0,194283,196485,197597,152670,134645,141557,7520,6700,5130,4800,9000,5150,0
25833,230000,2,2,1,35,-1,-1,-1,-1,-1,0,7035,2954,13375,-10,8808,6632,2969,13441,0,8818,4,28,0
25834,500000,2,1,2,45,-2,-2,-2,-2,-2,-2,0,0,1742,27291,0,0,0,1742,27291,0,0,6386,0
25835,50000,2,2,2,47,2,2,2,2,2,2,43439,44769,43781,45021,28660,27807,2341,0,2554,0,1800,0,1
25836,280000,2,2,1,45,0,0,0,0,0,0,159633,149747,138933,128216,216598,103119,7000,6500,6500,3994,4000,3500,0
25837,170000,2,2,1,31,0,0,0,0,0,0,102477,104499,106657,108804,109584,111881,5210,5323,5402,4071,4215,4081,0
25838,60000,2,2,2,31,2,2,2,2,0,-1,57880,56355,59327,35305,17655,77775,0,4058,34,3000,40793,4952,1
25839,210000,2,1,2,32,1,-1,2,2,-1,-1,0,92,4,0,45,23,92,0,0,45,23,0,1
25840,70000,2,3,2,42,0,0,2,0,0,0,69362,71775,70050,70415,48405,46514,6000,0,3000,1000,1500,2000,1
25841,300000,2,3,1,37,1,-2,-1,-1,0,0,43459,26115,26283,16624,6316,8394,26137,26443,16624,6166,8078,25763,0
25842,330000,2,1,2,31,0,0,0,0,0,0,37426,40497,63646,39894,39860,39392,5000,3300,3195,3000,1120,3000,0
25843,200000,2,2,2,49,0,0,0,0,0,0,80528,83190,85944,87539,90231,86284,4000,5000,4000,4000,5000,4000,0
25844,170000,2,5,1,33,0,0,0,0,0,0,143805,143737,129898,124370,112589,26958,10000,6247,6375,4468,1000,1306,0
25845,20000,2,2,1,48,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
25846,230000,2,2,1,45,-1,-1,-1,-1,-1,-1,416,416,416,416,416,416,416,416,416,416,416,572,1
25847,80000,2,2,1,27,0,0,0,0,0,0,80658,70963,73411,75331,55011,56271,3800,3600,3200,2000,2100,3001,0
25848,320000,2,4,3,32,-1,-1,-1,-1,0,0,1145,4133,2488,21222,15115,27279,4135,2488,21238,5000,15000,545,0
25849,230000,2,2,1,35,0,0,0,0,0,0,160560,158782,150844,151623,148261,153161,10012,10010,10000,7000,10000,10000,0
25850,80000,2,2,2,38,-1,-1,-1,0,0,0,390,390,3529,13207,13110,13116,390,3529,10207,500,600,3000,0
25851,300000,2,3,1,32,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
25852,100000,2,3,1,43,2,2,0,0,0,0,100304,97814,100337,100585,52041,70731,0,5000,2623,2500,32000,2567,1
25853,370000,2,2,1,47,-2,-2,-2,-2,-2,-2,1289,2408,395,12074,744,4040,2432,397,12133,747,4060,3059,0
25854,200000,2,2,2,37,-1,-1,-1,-1,0,-1,4037,3913,6336,5361,4950,2413,3913,6336,5361,3000,2502,3603,0
25855,130000,2,1,2,30,-1,-1,-1,-1,-1,-1,5002,2437,2448,5457,3855,4684,2437,2774,5457,3855,4684,843,0
25856,50000,2,2,1,42,0,0,0,0,0,0,38516,28604,28089,27864,27173,27457,1754,1500,1500,1000,1100,1208,0
25857,300000,2,2,2,35,0,0,0,0,0,0,86574,86821,88072,76722,69922,23926,3219,3417,1926,1545,797,9190,0
25858,500000,2,1,1,44,0,0,0,0,0,0,111937,104203,96617,97437,185322,179697,4000,4009,17446,100000,10000,20000,0
25859,140000,2,2,1,37,-1,-1,-1,-1,-1,-1,326,326,326,1516,326,1439,326,326,1516,326,1439,326,1
25860,20000,2,2,1,44,0,0,0,0,0,0,16231,14791,14453,15320,11796,9766,1600,1300,1156,387,354,438,0
25861,270000,2,1,1,44,-2,-2,-2,-2,-2,-2,-1404,73596,49800,1514,41072,23500,75000,49800,1514,41072,23500,29702,0
25862,150000,2,2,1,35,0,0,0,0,0,0,216793,198866,193870,188045,178892,167419,4818,5024,4051,3788,3622,1215,0
25863,70000,2,1,1,45,1,1,-1,0,0,0,116630,-67526,71562,68709,28528,29171,0,140043,1830,1021,1103,1011,0
25864,120000,2,1,1,46,0,0,0,0,0,0,28675,29392,30424,31437,32062,32734,1500,1509,1522,1147,1188,1194,0
25865,20000,2,2,2,39,0,0,0,0,0,0,20885,20373,19391,20085,19938,0,2157,1660,1300,541,0,0,0
25866,260000,2,1,1,34,0,0,0,0,0,0,136914,139380,140836,153026,156108,158893,7000,5188,15000,7500,7000,3000,0
25867,160000,2,1,1,35,1,-2,-1,-1,-2,-2,0,0,6371,0,0,0,0,6371,0,0,0,8399,0
25868,50000,2,2,1,45,0,0,0,0,0,0,48153,49073,12630,9215,9215,8011,2000,2022,2000,0,1000,1904,0
25869,350000,2,2,1,39,1,-2,-2,-2,-2,-2,0,0,0,0,590,0,0,0,0,590,0,0,0
